was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,2.018,False,US,03/14/2014,728,N956UW,PHL,17:30,20191118194408242
False,2.131,False,US,03/06/2014,1938,N703UW,CLT,17:04,20191118194407826
True,1.173,False,US,08/01/2014,2056,N191UW,CLT,12:50,20191118194409201
False,1.198,False,US,06/28/2014,1775,N948UW,PHL,13:30,20191118194415105
False,1.542,False,US,02/04/2014,2119,N742PS,DCA,14:00,20191118194400153
False,0.184,False,US,03/24/2014,2109,N714US,DCA,10:00,20191118194408773
True,2.787,False,US,07/08/2014,2129,N836AW,DCA,20:00,20191118194417171
False,1.395,True,US,04/07/2014,2159,N963UW,LGA,18:00,20191118194404886
False,2.834,True,US,10/16/2014,2115, ,DCA,13:00,20191118194402267
False,1.6,True,US,02/20/2014,1904,N751UW,CLT,05:00,20191118194400970
False,1.526,False,US,03/25/2014,2121,N768US,DCA,16:00,20191118194408839
False,0.756,True,US,06/04/2014,2111,N828AW,DCA,11:00,20191118194413813
False,2.803,False,US,07/11/2014,1776,N952UW,PHL,14:30,20191118194417329
False,2.859,False,US,06/16/2014,2129,N757UW,DCA,20:00,20191118194414450
False,1.966,False,US,04/21/2014,2153,N950UW,LGA,15:00,20191118194405618
False,1.445,True,US,10/02/2014,722,N949UW,PHL,18:30,20191118194401495
False,0.46,False,US,10/12/2014,2159,N949UW,LGA,18:00,20191118194402047
False,0.855,False,US,08/05/2014,543,N651AW,PHL,06:30,20191118194409364
False,0.792,False,US,12/15/2014,1827,N959UW,PHL,11:30,20191118194413091
False,1.344,False,US,10/28/2014,2115,N839AW,DCA,13:00,20191118194402886
False,2.346,False,US,06/30/2014,466,N746UW,PHX,10:15,20191118194415161
False,2.165,False,US,01/24/2014,2143,N965UW,LGA,10:00,20191118194404158
False,1.228,True,US,11/13/2014,1776,N965UW,PHL,14:30,20191118194406733
False,1.743,False,US,10/05/2014,2101,N955UW,DCA,06:00,20191118194401657
False,2.173,False,US,04/10/2014,2111,N757UW,DCA,11:00,20191118194405043
True,1.868,True,US,11/06/2014,714,N950UW,PHL,15:30,20191118194406360
False,0.447,False,US,07/02/2014,800,N558UW,CLT,19:10,20191118194416862
False,2.06,False,US,08/04/2014,2033,N967UW,PHL,12:30,20191118194409329
True,2.898,False,US,01/22/2014,2153,N950UW,LGA,15:00,20191118194404043
False,1.076,False,US,06/12/2014,2070,N191UW,CLT,12:50,20191118194414242
False,0.969,True,US,02/13/2014,722, ,PHL,18:30,20191118194400597
False,2.881,False,US,10/17/2014,2107,N725UW,DCA,09:00,20191118194402324
False,2.264,True,US,11/24/2014,2107,N810AW,DCA,09:00,20191118194407299
False,2.892,False,US,05/09/2014,2109,N813AW,DCA,10:00,20191118194411231
False,0.928,False,US,02/12/2014,2121,N714US,DCA,15:00,20191118194400569
False,1.044,False,US,01/08/2014,2111,N756US,DCA,10:00,20191118194403328
False,1.433,False,US,09/25/2014,2123,N768US,DCA,17:00,20191118194416524
False,0.02,False,US,01/07/2014,2129,N763US,DCA,19:00,20191118194403280
False,0.927,False,US,01/13/2014,2147,N954UW,LGA,12:00,20191118194403590
True,0.193,False,US,07/31/2014,2125,N758US,DCA,18:00,20191118194418422
True,0.358,True,US,07/14/2014,1755,N957UW,PHL,19:30,20191118194417458
False,2.42,False,US,12/29/2014,1909,N952UW,PHL,05:30,20191118194413570
False,1.987,False,US,10/15/2014,2155,N950UW,LGA,16:00,20191118194402225
False,0.12,False,US,06/24/2014,2109,N824AW,DCA,10:00,20191118194414878
False,1.88,True,US,08/07/2014,2135,N948UW,LGA,06:45,20191118194409533
False,0.126,False,US,08/14/2014,1809,N967UW,PHL,09:30,20191118194409881
False,0.848,True,US,09/30/2014,1826,N672AW,PHX,10:10,20191118194416747
False,1.463,False,US,12/21/2014,2109,N951UW,DCA,10:00,20191118194413366
False,1.367,True,US,09/06/2014,1775,N950UW,PHL,13:30,20191118194415515
False,2.437,True,US,05/02/2014,582,N835AW,PHX,06:10,20191118194410832
False,2.577,False,US,10/12/2014,2109,N818AW,DCA,10:00,20191118194402030
False,1.735,False,US,11/12/2014,1980,N542UW,CLT,11:05,20191118194406685
True,0.317,True,US,11/02/2014,2111,N833AW,DCA,11:00,20191118194406157
False,2.58,False,US,06/02/2014,800,N180US,CLT,19:13,20191118194413668
True,2.073,True,US,07/05/2014,510,N765US,PHX,10:15,20191118194417001
False,0.248,False,US,07/30/2014,2137,N944UW,LGA,07:00,20191118194418366
False,2.329,True,US,02/05/2014,1886,N954UW,PHL,20:30,20191118194400193
False,2.19,True,US,03/12/2014,2147,N967UW,LGA,12:00,20191118194408164
False,1.869,False,US,02/23/2014,2121,N765US,DCA,15:00,20191118194401119
False,2.978,False,US,12/21/2014,897,N601AW,PHX,19:00,20191118194413351
False,2.559,False,US,11/09/2014,2159,N955UW,LGA,18:00,20191118194406540
False,1.481,True,US,12/01/2014,2105,N751UW,DCA,08:00,20191118194412394
False,0.968,False,US,07/02/2014,2161, ,LGA,19:00,20191118194416910
False,2.952,False,US,06/24/2014,1776,N967UW,PHL,14:30,20191118194414860
False,2.792,False,US,04/25/2014,2125,N757UW,DCA,18:00,20191118194405845
False,1.273,False,US,03/09/2014,2101,N961UW,DCA,06:00,20191118194407971
False,2.363,False,US,06/11/2014,445,N193UW,CLT,06:10,20191118194414153
True,0.988,False,US,01/12/2014,2115,N959UW,DCA,12:00,20191118194403526
False,0.661,True,US,10/04/2014,2119,N956UW,DCA,15:00,20191118194401634
False,2.54,False,US,05/09/2014,629,N187US,PHX,16:25,20191118194411201
False,2.048,True,US,02/03/2014,2083,N537UW,CLT,12:45,20191118194400093
False,0.825,False,US,03/04/2014,2113,N732US,DCA,11:00,20191118194407716
False,2.057,True,US,06/13/2014,2151,N955UW,LGA,14:00,20191118194414331
False,1.527,False,US,09/24/2014,2143,N946UW,LGA,10:00,20191118194416472
False,2.226,False,US,06/12/2014,2033,N950UW,PHL,12:30,20191118194414241
False,1.57,False,US,05/05/2014,2143,N950UW,LGA,10:00,20191118194411006
False,0.894,True,US,11/06/2014,672,N156UW,PHL,07:30,20191118194406357
False,1.089,True,US,10/01/2014,1826,N655AW,PHX,10:10,20191118194401445
False,1.535,False,US,11/05/2014,2129,N810AW,DCA,20:00,20191118194406335
False,1.941,True,US,07/28/2014,1799,N537UW,CLT,14:40,20191118194418214
False,1.66,True,US,07/03/2014,1938, ,CLT,17:05,20191118194416938
False,0.46,True,US,05/23/2014,1755,N954UW,PHL,19:30,20191118194411956
True,1.468,True,US,11/17/2014,1726,N961UW,PHL,17:00,20191118194406919
False,2.972,False,US,04/21/2014,2101,N105UW,DCA,06:00,20191118194405593
False,1.501,False,US,09/26/2014,2125,N839AW,DCA,18:00,20191118194416586
False,0.156,False,US,11/21/2014,714,N946UW,PHL,15:30,20191118194407153
False,1.937,False,US,04/01/2014,1946,N554UW,CLT,06:00,20191118194404542
False,0.699,False,US,09/19/2014,1776,N954UW,PHL,14:30,20191118194416192
False,0.302,True,US,12/22/2014,2121,N952UW,DCA,16:00,20191118194413403
False,0.98,False,US,12/14/2014,2127,N705UW,DCA,19:00,20191118194413065
False,1.726,False,US,08/14/2014,1755,N967UW,PHL,19:30,20191118194409878
False,1.862,True,US,02/18/2014,538,N839AW,PHX,10:00,20191118194400828
False,1.759,False,US,11/21/2014,1917,N193UW,PHL,07:00,20191118194407170
False,0.637,False,US,07/31/2014,1938,N818AW,CLT,17:05,20191118194418406
False,0.213,False,US,08/12/2014,738,N747UW,PHL,17:30,20191118194409749
False,0.942,True,US,12/17/2014,2105,N824AW,DCA,08:00,20191118194413216
False,2.388,False,US,05/06/2014,2109,N752US,DCA,10:00,20191118194411049
False,1.48,True,US,11/14/2014,698,N965UW,PHL,13:30,20191118194406785
False,1.512,True,US,03/28/2014,1788,N556UW,CLT,19:10,20191118194408998
False,1.29,False,US,04/03/2014,1799,N178US,CLT,14:35,20191118194404655
False,0.339,True,US,11/17/2014,1709,N569UW,CLT,06:05,20191118194406918
True,1.338,True,US,01/10/2014,1896,N954UW,PHL,16:30,20191118194403436
False,0.179,True,US,04/07/2014,2131,N745VJ,DCA,21:00,20191118194404872
False,1.442,False,US,02/08/2014,740,N959UW,PHL,15:30,20191118194400360
False,2.058,True,US,05/22/2014,2101,N768US,DCA,06:00,20191118194411909
False,0.512,False,US,04/02/2014,1911,N965UW,PHL,19:30,20191118194404599
False,1.332,False,US,08/19/2014,2151,N953UW,LGA,14:00,20191118194410168
False,2.57,True,US,11/13/2014,1726,N957UW,PHL,17:00,20191118194406731
False,2.015,False,US,10/13/2014,2101,N833AW,DCA,06:00,20191118194402077
False,0.163,False,US,06/03/2014,2105,N822AW,DCA,08:00,20191118194413750
False,0.354,False,US,04/03/2014,2147,N967UW,LGA,12:00,20191118194404691
False,2.153,False,US,07/19/2014,2113,N952UW,DCA,12:00,20191118194417773
False,2.647,False,US,01/12/2014,1799,N173US,CLT,14:35,20191118194403514
False,1.09,True,US,10/29/2014,855,N673AW,PHX,10:10,20191118194402919
False,2.463,False,US,09/23/2014,1917,N155UW,PHL,07:00,20191118194416385
False,1.126,False,US,07/29/2014,2161,N949UW,LGA,19:00,20191118194418317
False,1.051,True,US,02/09/2014,1799,N543UW,CLT,14:35,20191118194400393
False,2.445,True,US,12/24/2014,629,N520UW,PHX,16:20,20191118194413457
False,0.059,False,US,02/11/2014,2157,N949UW,LGA,17:00,20191118194400529
False,1.987,True,US,05/28/2014,2155,N958UW,LGA,16:00,20191118194412211
False,2.016,False,US,11/08/2014,2105,N958UW,DCA,08:00,20191118194406495
False,0.445,True,US,11/17/2014,2139,N945UW,LGA,08:00,20191118194406953
False,1.815,False,US,10/06/2014,2113,N802AW,DCA,12:00,20191118194401713
False,1.9,True,US,02/13/2014,2131, ,DCA,20:00,20191118194400635
False,2.827,False,US,06/30/2014,2107,N826AW,DCA,09:00,20191118194415193
False,0.351,False,US,06/19/2014,2125,N824AW,DCA,18:00,20191118194414633
False,2.526,False,US,08/04/2014,672,N555AY,PHL,07:30,20191118194409309
False,2.976,False,US,09/11/2014,2056,N536UW,CLT,12:50,20191118194415778
True,1.267,True,US,11/27/2014,1773,N963UW,PHL,08:30,20191118194407445
False,0.702,True,US,12/01/2014,2147,N946UW,LGA,12:00,20191118194412415
True,2.181,True,US,06/13/2014,647,N679AW,PHX,06:25,20191118194414281
False,1.196,False,US,11/11/2014,647,N658AW,PHX,06:05,20191118194406602
False,0.821,True,US,02/02/2014,1739,N956UW,PHL,05:30,20191118194400037
False,0.806,True,US,08/13/2014,1909,N949UW,PHL,05:30,20191118194409824
False,1.032,False,US,01/17/2014,601,N651AW,PHX,16:20,20191118194403775
True,0.489,True,US,08/27/2014,1755,N957UW,PHL,19:30,20191118194410555
False,1.512,False,US,04/11/2014,2143,N953UW,LGA,10:00,20191118194405120
False,0.722,False,US,06/20/2014,1938,N748UW,CLT,17:05,20191118194414678
False,1.022,False,US,07/13/2014,2111,N752US,DCA,11:00,20191118194417425
False,1.241,True,US,04/04/2014,1799,N539UW,CLT,14:35,20191118194404715
True,2.317,False,US,02/28/2014,1938,N760US,CLT,17:08,20191118194401394
False,1.222,False,US,10/28/2014,1886,N812AW,PHL,20:30,20191118194402869
False,1.968,False,US,01/15/2014,1946,N559UW,CLT,06:00,20191118194403676
False,0.58,False,US,01/16/2014,740,N944UW,PHL,15:30,20191118194403721
False,2.313,True,US,04/23/2014,840,N186US,CLT,06:00,20191118194405690
True,1.405,False,US,04/25/2014,1788,N566UW,CLT,19:10,20191118194405818
False,0.292,False,US,02/06/2014,538,N802AW,PHX,10:00,20191118194400234
False,0.058,True,US,01/03/2014,1789, ,PHL,09:00,20191118194403140
False,2.696,False,US,03/21/2014,2030,N708UW,PHL,11:30,20191118194408638
False,2.056,True,US,12/11/2014,647,N652AW,PHX,06:05,20191118194412897
False,2.192,False,US,07/12/2014,1700,N642AW,PHL,09:30,20191118194417383
False,2.243,False,US,07/18/2014,2101,N813AW,DCA,06:00,20191118194417718
False,1.556,False,US,03/16/2014,586,N667AW,PHX,19:00,20191118194408325
False,2.669,False,US,08/28/2014,1904,N723UW,CLT,05:00,20191118194410624
True,2.677,True,US,04/30/2014,2121,N722US,DCA,16:00,20191118194406090
False,0.992,False,US,05/12/2014,2147,N945UW,LGA,12:00,20191118194411377
False,2.102,True,US,07/14/2014,2147,N959UW,LGA,12:00,20191118194417495
False,2.739,False,US,06/24/2014,2018,N763US,PHL,06:30,20191118194414870
False,0.191,False,US,10/13/2014,2153,N956UW,LGA,15:00,20191118194402103
False,2.704,False,US,04/11/2014,2153,N955UW,LGA,15:00,20191118194405125
False,0.834,False,US,11/10/2014,2145,N965UW,LGA,11:00,20191118194406590
False,1.704,False,US,08/20/2014,2119,N764US,DCA,15:00,20191118194410212
False,1.354,False,US,08/08/2014,2145,N957UW,LGA,11:00,20191118194409600
False,0.625,True,US,10/29/2014,1701,N944UW,PHL,08:30,20191118194402921
False,1.282,True,US,04/04/2014,2111,N737US,DCA,11:00,20191118194404734
False,0.12,False,US,09/16/2014,2127,N755US,DCA,19:00,20191118194416037
False,1.155,True,US,02/18/2014,740,N958UW,PHL,15:30,20191118194400836
False,2.464,True,US,05/26/2014,2161,N819AW,LGA,19:00,20191118194412094
False,0.735,True,US,03/28/2014,2131,N711UW,DCA,21:00,20191118194409028
False,1.385,True,US,08/31/2014,543,N127UW,PHL,07:00,20191118194410749
False,1.667,False,US,09/04/2014,2137,N961UW,LGA,07:00,20191118194415432
False,1.376,False,US,05/06/2014,2113,N829AW,DCA,12:00,20191118194411051
False,1.825,False,US,09/08/2014,1776,N961UW,PHL,14:30,20191118194415586
True,2.026,True,US,04/15/2014,2153,N949UW,LGA,15:00,20191118194405312
False,0.733,False,US,01/17/2014,2145,N945UW,LGA,11:00,20191118194403822
True,0.746,True,US,05/16/2014,2151,N967UW,LGA,14:00,20191118194411622
False,2.71,False,US,09/17/2014,2131,N837AW,DCA,21:00,20191118194416099
False,0.37,False,US,07/09/2014,445,N520UW,CLT,06:10,20191118194417188
False,0.946,False,US,02/22/2014,1758,N155UW,PHL,06:30,20191118194401075
False,1.919,False,US,06/09/2014,2105,N825AW,DCA,08:00,20191118194414063
False,2.457,False,US,09/23/2014,1904,N733UW,CLT,05:00,20191118194416383
False,1.133,False,US,08/08/2014,2155,N951UW,LGA,16:00,20191118194409605
False,1.15,False,US,01/30/2014,2139,N705UW,LGA,08:00,20191118194404452
False,2.041,False,US,07/24/2014,2129,N762US,DCA,20:00,20191118194418047
False,1.165,True,US,05/30/2014,1904,N700UW,CLT,05:00,20191118194412298
False,2.049,True,US,12/01/2014,681,N191UW,PHX,16:20,20191118194412368
True,1.369,True,US,11/26/2014,2123,N755US,DCA,17:00,20191118194407428
False,1.101,False,US,07/31/2014,2155,N950UW,LGA,16:00,20191118194418437
False,1.613,False,US,09/12/2014,714,N946UW,PHL,15:30,20191118194415817
False,0.732,False,US,10/20/2014,522,N676AW,CLT,09:45,20191118194402420
False,2.808,False,US,01/28/2014,2103,N769US,DCA,06:00,20191118194404317
False,2.139,False,US,03/17/2014,2135,N947UW,LGA,06:45,20191118194408412
False,1.483,False,US,09/22/2014,1809,N954UW,PHL,09:30,20191118194416321
False,1.745,True,US,02/05/2014,2151,N955UW,LGA,14:00,20191118194400227
False,0.679,False,US,05/14/2014,1700,N178US,CLT,11:12,20191118194411456
False,2.418,True,US,02/20/2014,740,N965UW,PHL,15:30,20191118194400955
False,2.147,False,US,07/22/2014,543,N104UW,PHL,06:30,20191118194417881
False,1.711,True,US,08/06/2014,2137,N958UW,LGA,07:00,20191118194409472
False,0.066,False,US,10/10/2014,2155,N959UW,LGA,16:00,20191118194401978
False,1.696,False,US,07/22/2014,2107, ,DCA,09:00,20191118194417913
True,1.28,True,US,12/06/2014,2080,N816AW,CLT,17:00,20191118194412675
False,1.357,False,US,09/18/2014,1701,N967UW,PHL,08:30,20191118194416128
False,1.271,False,US,09/09/2014,2121,N829AW,DCA,16:00,20191118194415668
True,1.463,True,US,11/27/2014,1773,N963UW,PHL,08:30,20191118194407445
False,0.126,True,US,01/27/2014,2147,N965UW,LGA,12:00,20191118194404284
False,0.36,True,US,07/16/2014,1827,N945UW,PHL,11:30,20191118194417585
False,0.022,False,US,11/20/2014,2135,N959UW,LGA,06:45,20191118194407131
False,0.684,False,US,08/28/2014,1700,N562UW,CLT,11:10,20191118194410614
False,0.106,True,US,02/16/2014,2107,N704US,DCA,08:00,20191118194400759
False,1.21,False,US,06/02/2014,2010,N109UW,PHL,06:30,20191118194413684
False,1.759,False,US,08/11/2014,586,N668AW,PHX,19:15,20191118194409680
True,2.997,True,US,01/29/2014,2030,N721UW,PHL,11:30,20191118194404371
False,0.131,True,US,12/05/2014,2151,N967UW,LGA,14:00,20191118194412651
False,2.182,False,US,10/05/2014,2119,N758US,DCA,15:00,20191118194401665
False,1.455,True,US,11/17/2014,1709,N569UW,CLT,06:05,20191118194406918
False,1.416,False,US,08/20/2014,1904,N713UW,CLT,05:00,20191118194410194
False,0.033,False,US,05/09/2014,1776,N953UW,PHL,14:30,20191118194411213
False,1.104,False,US,09/10/2014,2155,N954UW,LGA,16:00,20191118194415745
True,2.006,False,US,03/03/2014,1776,N946UW,PHL,14:30,20191118194407636
False,1.686,False,US,07/19/2014,447,N182UW,CLT,12:50,20191118194417749
False,1.841,False,US,11/25/2014,1799,N171US,CLT,14:40,20191118194407344
False,0.235,True,US,01/05/2014,2125,N721UW,DCA,17:00,20191118194403201
False,0.291,True,US,04/04/2014,2147,N954UW,LGA,12:00,20191118194404752
False,2.012,False,US,08/08/2014,2033,N959UW,PHL,12:30,20191118194409575
False,0.457,True,US,08/22/2014,2105,N808AW,DCA,08:00,20191118194410327
False,0.303,True,US,09/13/2014,2105,N955UW,DCA,08:00,20191118194415891
False,1.106,False,US,12/13/2014,2101,N945UW,DCA,06:00,20191118194413029
True,2.231,True,US,04/30/2014,2123,N753US,DCA,17:00,20191118194406091
False,1.322,False,US,07/22/2014,1918,N949UW,PHL,17:00,20191118194417905
False,2.889,False,US,09/12/2014,2153,N954UW,LGA,15:00,20191118194415866
False,1.804,False,US,11/30/2014,722,N954UW,PHL,18:30,20191118194407521
False,1.339,False,US,09/04/2014,1995,N576UW,CLT,08:10,20191118194415410
False,0.152,False,US,07/24/2014,629,N151UW,PHX,16:30,20191118194418007
False,1.865,False,US,04/25/2014,1809,N950UW,PHL,09:30,20191118194405820
False,2.476,False,US,05/14/2014,738,N967UW,PHL,17:30,20191118194411453
False,2.595,False,US,04/03/2014,2157,N956UW,LGA,17:00,20191118194404696
False,1.282,False,US,10/09/2014,738,N803AW,PHL,17:30,20191118194401867
False,0.655,False,US,09/10/2014,2111,N770UW,DCA,11:00,20191118194415723
False,2.031,False,US,05/21/2014,447,N191UW,CLT,12:45,20191118194411817
False,2.86,False,US,02/04/2014,2149, ,LGA,13:00,20191118194400168
False,1.223,False,US,08/20/2014,2121,N816AW,DCA,16:00,20191118194410213
False,1.124,False,US,09/01/2014,543,N124US,PHL,06:30,20191118194415223
True,2.739,False,US,05/14/2014,722,N945UW,PHL,18:30,20191118194411452
False,1.872,True,US,03/10/2014,2113,N748UW,DCA,12:00,20191118194408027
False,2.919,True,US,09/21/2014,2117,N814AW,DCA,14:00,20191118194416291
False,2.668,False,US,08/28/2014,2117,N745VJ,DCA,14:00,20191118194410641
False,2.203,True,US,02/05/2014,2145, ,LGA,11:00,20191118194400224
True,2.835,False,US,03/24/2014,752,N289AY,CLT,07:40,20191118194408749
True,1.25,False,US,11/10/2014,2129,N809AW,DCA,20:00,20191118194406582
False,1.697,True,US,10/03/2014,1913,N700UW,PHL,06:30,20191118194401573
False,2.562,True,US,03/20/2014,2040,N958UW,PHL,12:30,20191118194408577
False,2.529,False,US,03/23/2014,1831,N184US,CLT,07:40,20191118194408712
False,1.177,True,US,11/13/2014,2133,N956UW,LGA,06:00,20191118194406763
True,1.866,True,US,05/28/2014,800,N567UW,CLT,19:10,20191118194412164
False,2.579,False,US,04/14/2014,1831,N174US,CLT,08:05,20191118194405217
False,1.871,True,US,09/21/2014,800,N585UW,CLT,19:13,20191118194416272
True,2.627,True,US,12/08/2014,1774,N114UW,CLT,12:50,20191118194412734
False,0.081,False,US,05/12/2014,2089,N947UW,PHL,17:00,20191118194411353
False,1.314,False,US,01/12/2014,524,N838AW,PHX,10:00,20191118194403501
False,0.408,False,US,12/27/2014,2127,N957UW,DCA,19:00,20191118194413530
False,0.168,True,US,12/01/2014,2105,N751UW,DCA,08:00,20191118194412394
False,1.134,True,US,10/02/2014,1700,N571UW,CLT,11:10,20191118194401499
False,1.856,False,US,08/10/2014,2127,N819AW,DCA,19:00,20191118194409669
False,0.337,False,US,08/26/2014,2117,N830AW,DCA,14:00,20191118194410519
False,0.95,True,US,12/17/2014,2153,N967UW,LGA,15:00,20191118194413239
False,0.377,False,US,07/26/2014,510,N813AW,PHX,10:15,20191118194418128
False,1.542,False,US,10/12/2014,2127,N748UW,DCA,19:00,20191118194402039
False,2.769,True,US,03/15/2014,1826,N191UW,PHL,07:30,20191118194408311
False,2.363,True,US,01/19/2014,524,N814AW,PHX,10:00,20191118194403857
False,1.415,False,US,04/09/2014,582,N803AW,PHX,06:10,20191118194404950
False,1.848,False,US,09/04/2014,2155,N955UW,LGA,16:00,20191118194415441
True,2.772,True,US,12/08/2014,1776,N952UW,PHL,14:30,20191118194412735
False,2.702,True,US,10/07/2014,714,N949UW,PHL,15:30,20191118194401743
False,1.1,True,US,12/18/2014,2149,N955UW,LGA,13:00,20191118194413283
False,0.697,False,US,08/10/2014,557,N958UW,PHL,11:30,20191118194409638
False,1.437,True,US,01/14/2014,1904,N754UW,CLT,05:00,20191118194403616
False,0.821,False,US,09/03/2014,2161,N946UW,LGA,19:00,20191118194415383
False,0.177,False,US,01/20/2014,722,N733UW,PHL,18:30,20191118194403894
False,0.933,False,US,07/25/2014,2125,N818AW,DCA,18:00,20191118194418108
True,2.054,False,US,11/03/2014,2155,N952UW,LGA,16:00,20191118194406227
False,0.112,False,US,08/25/2014,2125,N755US,DCA,18:00,20191118194410464
False,0.93,False,US,03/06/2014,2133,N956UW,LGA,06:00,20191118194407847
False,2.6,True,US,01/27/2014,2141,N945UW,LGA,09:00,20191118194404281
False,1.776,False,US,10/14/2014,2113,N837AW,DCA,12:00,20191118194402143
False,2.803,False,US,06/22/2014,2151,N948UW,LGA,14:00,20191118194414780
False,0.258,True,US,01/05/2014,790,N740UW,PHL,05:30,20191118194403181
False,1.198,False,US,11/09/2014,2101,N959UW,DCA,06:00,20191118194406520
False,2.831,False,US,12/14/2014,2046,N542UW,CLT,12:50,20191118194413052
False,0.189,False,US,05/29/2014,2153,N957UW,LGA,15:00,20191118194412271
False,2.619,True,US,07/14/2014,2117,N814AW,DCA,14:00,20191118194417480
False,0.349,True,US,12/03/2014,1827,N965UW,PHL,11:30,20191118194412499
False,1.296,False,US,03/26/2014,2153, ,LGA,15:00,20191118194408915
False,0.067,False,US,09/18/2014,672,N165US,PHL,07:30,20191118194416122
False,1.227,False,US,05/13/2014,2135,N945UW,LGA,06:45,20191118194411431
False,2.747,True,US,11/17/2014,1709,N569UW,CLT,06:05,20191118194406918
False,0.088,True,US,03/12/2014,2115,N700UW,DCA,13:00,20191118194408148
False,2.927,False,US,12/14/2014,647,N664AW,PHX,06:05,20191118194413038
False,1.116,True,US,06/04/2014,2033, ,PHL,12:30,20191118194413805
False,1.008,False,US,03/05/2014,740,N957UW,PHL,15:30,20191118194407749
False,2.857,False,US,10/28/2014,1909,N949UW,PHL,05:30,20191118194402871
False,2.046,False,US,01/31/2014,2059,N559UW,CLT,11:06,20191118194404489
False,1.233,False,US,04/02/2014,2103,N770UW,DCA,07:00,20191118194404607
False,0.791,False,US,12/12/2014,1917,N542UW,PHL,07:00,20191118194412973
False,2.09,True,US,05/27/2014,1799,N545UW,CLT,14:35,20191118194412111
False,0.639,False,US,04/25/2014,2103,N738US,DCA,07:00,20191118194405834
False,1.801,False,US,08/14/2014,2141,N949UW,LGA,09:00,20191118194409912
False,0.065,False,US,01/09/2014,2133,N956UW,LGA,06:00,20191118194403399
False,2.798,True,US,07/28/2014,2131,N755US,DCA,21:00,20191118194418241
False,0.203,False,US,03/02/2014,2107,N769US,DCA,08:00,20191118194407604
True,2.666,False,US,05/05/2014,447,N569UW,CLT,12:45,20191118194410957
False,2.874,False,US,03/04/2014,2143,N953UW,LGA,10:00,20191118194407731
False,1.459,False,US,09/11/2014,2159,N961UW,LGA,18:00,20191118194415808
False,1.102,True,US,10/16/2014,2103,N816AW,DCA,07:00,20191118194402261
False,2.044,False,US,05/20/2014,2149,N955UW,LGA,13:00,20191118194411809
False,2.805,False,US,07/18/2014,714,N956UW,PHL,15:30,20191118194417696
False,1.917,False,US,08/18/2014,586,N665AW,PHX,19:15,20191118194410056
True,2.324,True,US,02/20/2014,2145,N958UW,LGA,11:00,20191118194400997
False,2.916,False,US,06/29/2014,2145,N954UW,LGA,11:00,20191118194415155
False,2.76,True,US,11/06/2014,466,N181UW,CLT,08:10,20191118194406353
False,0.609,True,US,01/06/2014,454,N648AW,PHX,16:20,20191118194403207
False,1.727,False,US,08/03/2014,1799,N150UW,CLT,14:40,20191118194409275
False,2.186,True,US,09/13/2014,638,N819AW,PHX,10:10,20191118194415874
False,0.794,False,US,01/01/2014,457,N804AW,PHX,06:10,20191118194403086
False,0.324,False,US,09/15/2014,2113,N755US,DCA,12:00,20191118194415973
False,2.721,True,US,07/07/2014,2119,N748UW,DCA,15:00,20191118194417105
False,2.446,False,US,06/24/2014,2018,N763US,PHL,06:30,20191118194414870
False,2.245,False,US,02/24/2014,1904,N755US,CLT,05:00,20191118194401154
False,0.419,False,US,09/16/2014,2111,N763US,DCA,11:00,20191118194416029
False,2.424,False,US,11/21/2014,1875,N644AW,CLT,12:50,20191118194407167
False,2.737,False,US,02/01/2014,1892,N177US,CLT,11:06,20191118194400016
False,1.749,False,US,11/20/2014,1709,N586UW,CLT,06:05,20191118194407097
False,0.692,False,US,12/16/2014,2121,N769US,DCA,16:00,20191118194413165
False,0.639,False,US,05/18/2014,408,N675AW,PHX,06:10,20191118194411654
False,1.166,False,US,07/21/2014,752,N567UW,CLT,08:05,20191118194417830
False,0.046,False,US,09/19/2014,2043,N769US,CLT,17:05,20191118194416205
False,1.975,False,US,08/10/2014,2101,N948UW,DCA,06:00,20191118194409657
False,2.501,True,US,05/23/2014,1809,N956UW,PHL,09:30,20191118194411959
False,1.324,False,US,05/21/2014,586,N651AW,PHX,19:00,20191118194411819
False,2.162,False,US,10/31/2014,2153,N957UW,LGA,15:00,20191118194403083
False,1.432,False,US,08/11/2014,2155,N950UW,LGA,16:00,20191118194409735
False,2.934,True,US,11/17/2014,2137,N967UW,LGA,07:00,20191118194406952
False,1.001,False,US,06/19/2014,2133,N956UW,LGA,06:00,20191118194414637
False,0.277,True,US,08/06/2014,2119,N760US,DCA,15:00,20191118194409463
False,0.284,False,US,04/17/2014,1776,N957UW,PHL,14:30,20191118194405391
False,1.952,True,US,06/17/2014,466,N764US,PHX,10:15,20191118194414468
True,2.111,False,US,06/28/2014,447,N538UW,CLT,12:50,20191118194415091
True,0.956,False,US,06/25/2014,2159,N944UW,LGA,18:00,20191118194414964
False,2.425,False,US,03/27/2014,2127,N758US,DCA,19:00,20191118194408964
False,2.663,False,US,03/07/2014,2143,N959UW,LGA,10:00,20191118194407914
False,1.275,True,US,06/17/2014,738,N821AW,PHL,17:30,20191118194414476
True,0.723,False,US,07/02/2014,1755,N948UW,PHL,19:30,20191118194416866
True,1.801,True,US,11/26/2014,2149,N952UW,LGA,13:00,20191118194407437
